frame_number,received_time,sent_time,delay_seconds,number_markers
255,1581016340207319974,1581016339741878620,0.465441354,2
256,1581016340212976932,1581016339775910401,0.437066531,2
257,1581016340328907012,1581016339911437388,0.417469624,2
258,1581016340339787006,1581016339877466754,0.462320252,2
259,1581016340445041894,1581016340013177811,0.431864083,2
260,1581016340473072052,1581016340047092335,0.425979717,2
261,1581016340561350107,1581016340115239654,0.446110453,2
262,1581016340604863882,1581016340149218492,0.45564539,2
263,1581016340678349971,1581016340250872824,0.427477147,2
264,1581016340730351924,1581016340284958697,0.445393227,2
265,1581016340795625925,1581016340352658580,0.442967345,2
266,1581016340858671903,1581016340420773696,0.437898207,2
267,1581016340911422014,1581016340488911386,0.422510628,2
268,1581016340992189884,1581016340522748152,0.469441732,2
269,1581016341023940086,1581016340590366167,0.433573919,2
270,1581016341122215986,1581016340658096995,0.464118991,2
271,1581016341137018918,1581016340692094091,0.444924827,2
272,1581016341248960971,1581016340827782427,0.421178544,2
273,1581016341254667043,1581016340793936198,0.460730845,2
274,1581016341361068010,1581016340929463074,0.431604936,2
275,1581016341378444910,1581016340963366153,0.415078757,2
276,1581016341479026079,1581016341031278977,0.447747102,2
277,1581016341516199111,1581016341065181112,0.451017999,2
278,1581016341598665952,1581016341167181309,0.431484643,2
279,1581016341663842916,1581016341201211015,0.462631901,2
280,1581016341727459907,1581016341268908177,0.45855173,2
281,1581016341795603036,1581016341336718244,0.458884792,2
282,1581016341843264102,1581016341404498385,0.438765717,2
283,1581016341925736904,1581016341472387172,0.453349732,2
284,1581016341958642959,1581016341506822167,0.451820792,2
285,1581016342055485010,1581016341611064243,0.444420767,2
286,1581016342073520898,1581016341645437257,0.428083641,2
287,1581016342185755014,1581016341747620653,0.438134361,2
288,1581016342189280033,1581016341781825856,0.407454177,2
289,1581016342301785945,1581016341884229322,0.417556623,2
290,1581016342314580917,1581016341850274632,0.464306285,2
291,1581016342413687944,1581016341986159889,0.427528055,2
292,1581016342443011999,1581016342020161152,0.422850847,2
293,1581016342526304006,1581016342087863536,0.43844047,2
294,1581016342571943998,1581016342121850984,0.450093014,2
295,1581016342639564990,1581016342190053024,0.449511966,2
296,1581016342702035903,1581016342258409358,0.443626545,2
297,1581016342751662969,1581016342326244294,0.425418675,2
298,1581016342829665899,1581016342394199191,0.435466708,2
299,1581016342864191055,1581016342428369451,0.435821604,2
300,1581016342955080032,1581016342496794005,0.458286027,2
301,1581016342976438045,1581016342530604401,0.445833644,2
302,1581016343076057910,1581016342632835240,0.44322267,2
303,1581016343089072942,1581016342666870317,0.422202625,2
304,1581016343196333885,1581016342768896976,0.427436909,2
305,1581016343201566934,1581016342802950275,0.398616659,2
306,1581016343315027952,1581016342904434740,0.410593212,2
307,1581016343315597057,1581016342870728083,0.444868974,2
308,1581016343429784059,1581016343040245500,0.389538559,2
309,1581016343449753999,1581016343006177164,0.443576835,2
310,1581016343553884983,1581016343107892736,0.445992247,2
311,1581016343580837011,1581016343141981220,0.438855791,2
312,1581016343686299085,1581016343243785883,0.442513202,2
313,1581016343719417095,1581016343277921624,0.441495471,2
314,1581016343801517009,1581016343345649989,0.45586702,2
315,1581016343849242925,1581016343379643770,0.469599155,2
316,1581016343920984983,1581016343482507208,0.438477775,2
317,1581016343980551958,1581016343516690967,0.463860991,2
318,1581016344034009933,1581016343585293054,0.448716879,2
319,1581016344111985921,1581016343655311057,0.456674864,2
320,1581016344147995948,1581016343723206585,0.424789363,2
321,1581016344238620996,1581016343791119427,0.447501569,2
322,1581016344264014005,1581016343825013840,0.439000165,2
323,1581016344364942073,1581016343927084535,0.437857538,2
324,1581016344376281023,1581016343961007985,0.415273038,2
325,1581016344483094930,1581016344029759736,0.453335194,2
326,1581016344500988006,1581016344063628742,0.437359264,2
327,1581016344599997043,1581016344165334388,0.434662655,2
328,1581016344616847038,1581016344200005452,0.416841586,2
329,1581016344716684103,1581016344268034144,0.448649959,2
330,1581016344729463100,1581016344301976445,0.427486655,2
331,1581016344835144042,1581016344404282746,0.430861296,2
332,1581016344842303991,1581016344438344137,0.403959854,2
333,1581016344953253984,1581016344506417254,0.44683673,2
334,1581016344956000089,1581016344540477979,0.41552211,2
335,1581016345068979978,1581016344676379977,0.392600001,2
336,1581016345082381010,1581016344642111571,0.440269439,2
337,1581016345181961059,1581016344744158266,0.437802793,2
338,1581016345201324939,1581016344778072068,0.423252871,2
339,1581016345294469118,1581016344845828876,0.448640242,2
340,1581016345318591117,1581016344879799844,0.438791273,2
341,1581016345407500982,1581016344981441714,0.426059268,2
342,1581016345434889078,1581016345015347164,0.419541914,2
343,1581016345520915031,1581016345083150601,0.43776443,2
344,1581016345551642894,1581016345117064366,0.434578528,2
345,1581016345633872032,1581016345184903746,0.448968286,2
346,1581016345675345897,1581016345218771253,0.456574644,2
347,1581016345748107910,1581016345320329476,0.427778434,2
348,1581016345793379068,1581016345354212760,0.439166308,2
349,1581016345862529993,1581016345422048937,0.440481056,2
350,1581016345909344911,1581016345455987498,0.453357413,2
351,1581016345976871967,1581016345523896933,0.452975034,2
352,1581016346028207063,1581016345591765609,0.436441454,2
353,1581016346091113090,1581016345659750839,0.431362251,2
354,1581016346144732952,1581016345693664271,0.451068681,2
355,1581016346205967903,1581016345762006623,0.44396128,2
356,1581016346260967016,1581016345829829337,0.431137679,2
357,1581016346319137096,1581016345897619775,0.421517321,2
358,1581016346377743959,1581016345931507688,0.446236271,2
359,1581016346431946039,1581016345999345439,0.4326006,2
360,1581016346495268106,1581016346067192024,0.428076082,2
361,1581016346545242071,1581016346101444578,0.443797493,2
362,1581016346612354040,1581016346169541305,0.442812735,2
363,1581016346658420085,1581016346237295151,0.421124934,2
364,1581016346728745937,1581016346305183494,0.423562443,2
365,1581016346770838975,1581016346339120276,0.431718699,2
366,1581016346847131967,1581016346406875881,0.440256086,2
367,1581016346884057998,1581016346440883718,0.44317428,2
368,1581016346963767051,1581016346508785838,0.454981213,2
369,1581016346997148990,1581016346576947805,0.420201185,2
370,1581016347081609010,1581016346644639726,0.436969284,2
371,1581016347110260009,1581016346678604656,0.431655353,2
372,1581016347198797941,1581016346746387575,0.452410366,2
373,1581016347222830057,1581016346780288044,0.442542013,2
374,1581016347314542055,1581016346882531513,0.432010542,2
375,1581016347335292100,1581016346916412760,0.41887934,2
376,1581016347429276943,1581016346984097625,0.445179318,2
377,1581016347447690963,1581016347017974650,0.429716313,2
378,1581016347544080018,1581016347119990568,0.42408945,2
379,1581016347560328006,1581016347153967053,0.406360953,2
380,1581016347668118000,1581016347221825508,0.446292492,2
381,1581016347673274993,1581016347255771198,0.417503795,2
382,1581016347786232948,1581016347391565791,0.394667157,2
383,1581016347792915105,1581016347357530862,0.435384243,2
384,1581016347899029016,1581016347459472133,0.439556883,2
385,1581016347919481039,1581016347493505877,0.425975162,2
386,1581016348011567115,1581016347561592419,0.449974696,2
387,1581016348049379110,1581016347595663125,0.453715985,2
388,1581016348125055074,1581016347697602637,0.427452437,2
389,1581016348173947095,1581016347731534568,0.442412527,2
390,1581016348239073991,1581016347799071640,0.440002351,2
391,1581016348294213056,1581016347866350163,0.427862893,2
392,1581016348351919889,1581016347900117560,0.451802329,2
393,1581016348419073104,1581016347967657595,0.451415509,2
394,1581016348465204000,1581016348035980707,0.429223293,2
395,1581016348548635005,1581016348103817402,0.444817603,2
396,1581016348577970981,1581016348137850109,0.440120872,2
397,1581016348678729057,1581016348239959821,0.438769236,2
398,1581016348692140102,1581016348273768181,0.418371921,2
399,1581016348798873901,1581016348341939092,0.456934809,2
400,1581016348803638935,1581016348375982613,0.427656322,2
401,1581016348916941881,1581016348512143921,0.40479796,2
402,1581016348921195983,1581016348478030679,0.443165304,2
403,1581016349029479980,1581016348579901118,0.449578862,2
404,1581016349042593002,1581016348613840141,0.428752861,2
405,1581016349142050027,1581016348716022982,0.426027045,2
406,1581016349166815042,1581016348749945783,0.416869259,2
