frame_number,received_time,sent_time,delay_seconds,number_markers
459,1581016469170553922,1581016468754632910,0.415921012,2
460,1581016469216033935,1581016468788701024,0.427332911,2
461,1581016469277959108,1581016468856547201,0.421411907,2
462,1581016469323415040,1581016468890614499,0.432800541,2
463,1581016469385545015,1581016468958459102,0.427085913,2
464,1581016469430644989,1581016468992395607,0.438249382,2
465,1581016469492830038,1581016469060400207,0.432429831,2
466,1581016469537729024,1581016469094229640,0.443499384,2
467,1581016469600047111,1581016469162376792,0.437670319,2
468,1581016469644917011,1581016469230264894,0.414652117,2
469,1581016469706811904,1581016469264201936,0.442609968,2
470,1581016469752352952,1581016469332209240,0.420143712,2
471,1581016469813936948,1581016469400270764,0.413666184,2
472,1581016469859894990,1581016469434281953,0.425613037,2
473,1581016469921159029,1581016469502154907,0.419004122,2
474,1581016469966690063,1581016469536128634,0.430561429,2
475,1581016470028300046,1581016469604181769,0.424118277,2
476,1581016470074181079,1581016469638216513,0.435964566,2
477,1581016470135359048,1581016469706090041,0.429269007,2
478,1581016470181159973,1581016469739957288,0.441202685,2
479,1581016470242525100,1581016469808072645,0.434452455,2
480,1581016470288464069,1581016469841927448,0.446536621,2
481,1581016470349931001,1581016469909874160,0.440056841,2
482,1581016470396029949,1581016469977814354,0.418215595,2
483,1581016470457228899,1581016470011783488,0.445445411,2
484,1581016470503010988,1581016470079583703,0.423427285,2
485,1581016470564258098,1581016470147671745,0.416586353,2
486,1581016470610373020,1581016470181992020,0.428381,2
487,1581016470671293973,1581016470249921732,0.421372241,2
488,1581016470718137025,1581016470283854071,0.434282954,2
489,1581016470778690099,1581016470351886096,0.426804003,2
490,1581016470825440883,1581016470385835100,0.439605783,2
491,1581016470885476112,1581016470453811293,0.431664819,2
492,1581016470931849956,1581016470487768131,0.444081825,2
493,1581016470995659112,1581016470555860007,0.439799105,2
494,1581016471041886091,1581016470623801423,0.418084668,2
495,1581016471105770111,1581016470657754316,0.448015795,2
496,1581016471151932001,1581016470725744286,0.426187715,2
497,1581016471216000080,1581016470793953493,0.422046587,2
498,1581016471262269020,1581016470828130086,0.434138934,2
499,1581016471326471090,1581016470896321774,0.430149316,2
500,1581016471372437000,1581016470930191040,0.44224596,2
501,1581016471436600923,1581016470998083401,0.438517522,2
502,1581016471482517957,1581016471065874820,0.416643137,2
503,1581016471546658992,1581016471100016691,0.446642301,2
504,1581016471592756032,1581016471167988051,0.424767981,2
505,1581016471656682968,1581016471235835524,0.420847444,2
506,1581016471703540086,1581016471269768288,0.433771798,2
507,1581016471766720056,1581016471337672372,0.429047684,2
508,1581016471814081907,1581016471371583581,0.442498326,2
509,1581016471877245903,1581016471440073893,0.43717201,2
510,1581016471923469066,1581016471473923770,0.449545296,2
511,1581016471987231016,1581016471541917388,0.445313628,2
512,1581016472033716917,1581016471610153631,0.423563286,2
513,1581016472097253084,1581016471677993623,0.419259461,2
514,1581016472144078969,1581016471712105736,0.431973233,2
515,1581016472207530975,1581016471780002264,0.427528711,2
516,1581016472254477024,1581016471814960988,0.439516036,2
517,1581016472318015098,1581016471882983588,0.43503151,2
518,1581016472364747047,1581016471916885556,0.447861491,2
519,1581016472428524017,1581016471984830046,0.443693971,2
520,1581016472474941015,1581016472052716056,0.422224959,2
521,1581016472538495063,1581016472120546492,0.417948571,2
522,1581016472585196971,1581016472154657197,0.430539774,2
523,1581016472649137020,1581016472222561410,0.42657561,2
