frame_number,received_time,sent_time,delay_seconds,number_markers
165,1581016534291325092,1581016533869532143,0.421792949,2
166,1581016534384795904,1581016533937399912,0.447395992,2
167,1581016534402823925,1581016533971261030,0.431562895,2
168,1581016534499891042,1581016534073362168,0.426528874,2
169,1581016534514583110,1581016534107203064,0.407380046,2
170,1581016534614907979,1581016534174923669,0.43998431,2
171,1581016534626768112,1581016534208797268,0.417970844,2
172,1581016534731406927,1581016534310500193,0.420906734,2
173,1581016534739537954,1581016534344383754,0.3951542,2
174,1581016534847356081,1581016534412214765,0.435141316,2
175,1581016534852500915,1581016534446104308,0.406396607,2
176,1581016534964803934,1581016534547887934,0.416916,2
177,1581016534965658903,1581016534513867190,0.451791713,2
178,1581016535078141927,1581016534683743785,0.394398142,2
179,1581016535081342935,1581016534649753263,0.431589672,2
180,1581016535191808938,1581016534751572962,0.440235976,2
181,1581016535197585105,1581016534785635835,0.41194927,2
182,1581016535305844068,1581016534887253335,0.418590733,2
183,1581016535313544988,1581016534921127860,0.392417128,2
184,1581016535418387889,1581016534988871761,0.429516128,2
185,1581016535428447961,1581016535022752416,0.405695545,2
186,1581016535531980991,1581016535090468336,0.441512655,2
187,1581016535545629024,1581016535124327565,0.421301459,2
188,1581016535644800901,1581016535226160468,0.418640433,2
189,1581016535660814046,1581016535260080973,0.400733073,2
190,1581016535757538080,1581016535328048333,0.429489747,2
191,1581016535775644063,1581016535361999004,0.413645059,2
192,1581016535870151996,1581016535429822163,0.440329833,2
193,1581016535889450073,1581016535463810964,0.425639109,2
194,1581016535982456922,1581016535531689325,0.450767597,2
195,1581016536001676082,1581016535565659403,0.436016679,2
196,1581016536094827890,1581016535667280885,0.427547005,2
197,1581016536114196062,1581016535701130966,0.413065096,2
198,1581016536206917047,1581016535768797813,0.438119234,2
199,1581016536226840972,1581016535802675690,0.424165282,2
200,1581016536318958044,1581016535870462275,0.448495769,2
201,1581016536338721990,1581016535904416076,0.434305914,2
202,1581016536431288003,1581016536006246220,0.425041783,2
203,1581016536450248956,1581016536040215502,0.410033454,2
204,1581016536543781995,1581016536107973126,0.435808869,2
205,1581016536561883926,1581016536141956815,0.419927111,2
206,1581016536655961990,1581016536209994488,0.445967502,2
207,1581016536673670053,1581016536243935882,0.429734171,2
208,1581016536767524957,1581016536345748378,0.421776579,2
209,1581016536785564899,1581016536379820010,0.405744889,2
210,1581016536880183935,1581016536447623299,0.432560636,2
211,1581016536897197961,1581016536481519175,0.415678786,2
212,1581016536992424011,1581016536549817046,0.442606965,2
213,1581016537008450031,1581016536583678053,0.424771978,2
214,1581016537103929042,1581016536685428384,0.418500658,2
215,1581016537120626926,1581016536719342389,0.401284537,2
216,1581016537215289115,1581016536787343322,0.427945793,2
217,1581016537232712030,1581016536821261605,0.411450425,2
218,1581016537326936006,1581016536889023747,0.437912259,2
219,1581016537344038009,1581016536922966641,0.421071368,2
220,1581016537439567089,1581016536990797133,0.448769956,2
221,1581016537456747055,1581016537024688009,0.432059046,2
222,1581016537551800012,1581016537126562745,0.425237267,2
223,1581016537574049949,1581016537160531656,0.413518293,2
224,1581016537663467884,1581016537228268947,0.435198937,2
225,1581016537688235998,1581016537262165971,0.426070027,2
226,1581016537775053024,1581016537330225033,0.444827991,2
227,1581016537802645921,1581016537364203592,0.438442329,2
228,1581016537887186050,1581016537465922794,0.421263256,2
229,1581016537916456937,1581016537499858188,0.416598749,2
230,1581016538001418113,1581016537567674236,0.433743877,2
231,1581016538029695987,1581016537601747886,0.427948101,2
232,1581016538117852926,1581016537670001111,0.447851815,2
233,1581016538142750978,1581016537703981818,0.43876916,2
234,1581016538232384920,1581016537806006551,0.426378369,2
235,1581016538255775928,1581016537839947111,0.415828817,2
236,1581016538346985101,1581016537907662939,0.439322162,2
237,1581016538368180990,1581016537941593592,0.426587398,2
238,1581016538461723089,1581016538009435992,0.452287097,2
239,1581016538479765892,1581016538043293220,0.436472672,2
240,1581016538576884984,1581016538144900610,0.431984374,2
241,1581016538591285943,1581016538178809615,0.412476328,2
242,1581016538692956924,1581016538246500758,0.446456166,2
243,1581016538703609943,1581016538280364561,0.423245382,2
244,1581016538808141946,1581016538382167928,0.425974018,2
245,1581016538816390037,1581016538416124155,0.400265882,2
246,1581016538923432111,1581016538483965591,0.43946652,2
247,1581016538929327011,1581016538517861356,0.411465655,2
248,1581016539040023088,1581016538585670849,0.454352239,2
249,1581016539041766881,1581016538619564003,0.422202878,2
250,1581016539157524108,1581016538721294260,0.436229848,2
251,1581016539157888889,1581016538755174284,0.402714605,2
252,1581016539266855001,1581016538856970688,0.409884313,2
253,1581016539270307064,1581016538823092016,0.447215048,2
254,1581016539375838994,1581016538958619484,0.41721951,2
255,1581016539385735988,1581016538992566063,0.393169925,2
256,1581016539484915018,1581016539060444647,0.424470371,2
257,1581016539501142024,1581016539094389022,0.406753002,2
258,1581016539594115972,1581016539162636913,0.431479059,2
259,1581016539616339921,1581016539196517512,0.419822409,2
260,1581016539703334093,1581016539264218488,0.439115605,2
261,1581016539732275962,1581016539298107124,0.434168838,2
262,1581016539811876058,1581016539365840710,0.446035348,2
263,1581016539848582983,1581016539399885158,0.448697825,2
264,1581016539920097112,1581016539501816077,0.418281035,2
265,1581016539961524009,1581016539535692824,0.425831185,2
266,1581016540028518915,1581016539603469317,0.425049598,2
267,1581016540073543071,1581016539637348509,0.436194562,2
268,1581016540138361930,1581016539705194186,0.433167744,2
269,1581016540187459945,1581016539739048692,0.448411253,2
270,1581016540248810052,1581016539806711725,0.442098327,2
271,1581016540300597906,1581016539874525236,0.42607267,2
272,1581016540358838081,1581016539942337007,0.416501074,2
273,1581016540413546085,1581016539976236716,0.437309369,2
274,1581016540468632936,1581016540044067597,0.424565339,2
275,1581016540525687932,1581016540078025083,0.447662849,2
276,1581016540578154087,1581016540145861797,0.43229229,2
277,1581016540638606071,1581016540213654309,0.424951762,2
278,1581016540687257051,1581016540247557759,0.439699292,2
279,1581016540752163887,1581016540315424176,0.436739711,2
280,1581016540796366930,1581016540349254739,0.447112191,2
281,1581016540864815950,1581016540417467612,0.447348338,2
282,1581016540904800891,1581016540485291956,0.419508935,2
283,1581016540976164102,1581016540553048876,0.423115226,2
284,1581016541013384103,1581016540587055768,0.426328335,2
285,1581016541087434053,1581016540654797540,0.432636513,2
286,1581016541123673915,1581016540688681268,0.434992647,2
287,1581016541197981119,1581016540756384634,0.441596485,2
288,1581016541236520051,1581016540790183345,0.446336706,2
289,1581016541307837009,1581016540891786142,0.416050867,2
290,1581016541349251985,1581016540925706795,0.42354519,2
291,1581016541417973995,1581016540993560046,0.424413949,2
292,1581016541461652040,1581016541027479996,0.434172044,2
293,1581016541528542995,1581016541095366987,0.433176008,2
294,1581016541573935985,1581016541129372176,0.444563809,2
295,1581016541638606071,1581016541197110688,0.441495383,2
296,1581016541687274932,1581016541264894922,0.42238001,2
297,1581016541748806953,1581016541332790080,0.416016873,2
298,1581016541797389984,1581016541366844934,0.43054505,2
299,1581016541858892917,1581016541434618428,0.424274489,2
300,1581016541907814979,1581016541468508341,0.439306638,2
301,1581016541969244003,1581016541536296612,0.432947391,2
302,1581016542018277883,1581016541570135730,0.448142153,2
303,1581016542079408884,1581016541637906816,0.441502068,2
304,1581016542128451108,1581016541705820362,0.422630746,2
305,1581016542189627885,1581016541739766329,0.449861556,2
306,1581016542243874073,1581016541807672839,0.436201234,2
307,1581016542300832986,1581016541875595218,0.425237768,2
308,1581016542354351043,1581016541909583222,0.444767821,2
309,1581016542412286043,1581016541977447454,0.434838589,2
310,1581016542464946985,1581016542045224318,0.419722667,2
311,1581016542523494005,1581016542079165452,0.444328553,2
312,1581016542574737071,1581016542147005259,0.427731812,2
313,1581016542634305000,1581016542215173818,0.419131182,2
314,1581016542684973955,1581016542249205155,0.4357688,2
315,1581016542745544910,1581016542317127312,0.428417598,2
316,1581016542795696020,1581016542351094686,0.444601334,2
317,1581016542856544017,1581016542418873013,0.437671004,2
318,1581016542906402111,1581016542486702394,0.419699717,2
319,1581016542967209100,1581016542520560771,0.446648329,2
320,1581016543016259908,1581016542589054212,0.427205696,2
321,1581016543077974081,1581016542657322418,0.420651663,2
322,1581016543126996994,1581016542691211813,0.435785181,2
323,1581016543189053058,1581016542759172432,0.429880626,2
324,1581016543236646890,1581016542793034716,0.443612174,2
325,1581016543300295114,1581016542861612026,0.438683088,2
326,1581016543346190929,1581016542929467277,0.416723652,2
327,1581016543410696029,1581016542963449559,0.44724647,2
328,1581016543457333087,1581016543031305588,0.426027499,2
329,1581016543521276950,1581016543099217911,0.422059039,2
330,1581016543569855928,1581016543133521168,0.43633476,2
331,1581016543632400989,1581016543201358901,0.431042088,2
332,1581016543684377908,1581016543235191093,0.449186815,2
333,1581016543744081020,1581016543302972105,0.441108915,2
334,1581016543797477960,1581016543370795227,0.426682733,2
335,1581016543858834981,1581016543404644141,0.45419084,2
336,1581016543915941953,1581016543472412875,0.443529078,2
337,1581016543964103937,1581016543540201868,0.423902069,2
338,1581016544027601003,1581016543574185076,0.453415927,2
339,1581016544073622941,1581016543642015642,0.431607299,2
340,1581016544141233921,1581016543709848634,0.431385287,2
341,1581016544182760953,1581016543743883915,0.438877038,2
342,1581016544252928018,1581016543811655945,0.441272073,2
343,1581016544292231082,1581016543845572488,0.446658594,2
344,1581016544363900899,1581016543947377762,0.416523137,2
345,1581016544401345968,1581016543981431135,0.419914833,2
346,1581016544474235057,1581016544049233276,0.425001781,2
347,1581016544509860038,1581016544083166355,0.426693683,2
348,1581016544584444046,1581016544151016550,0.433427496,2
349,1581016544619796037,1581016544184937463,0.434858574,2
350,1581016544700139045,1581016544252675531,0.447463514,2
351,1581016544728823900,1581016544286497668,0.442326232,2
352,1581016544812840938,1581016544388158167,0.424682771,2
353,1581016544837439060,1581016544422036729,0.415402331,2
354,1581016544925451040,1581016544489813093,0.435637947,2
355,1581016544945266008,1581016544523679433,0.421586575,2
356,1581016545038310050,1581016544591910861,0.446399189,2
357,1581016545053410053,1581016544625817070,0.427592983,2
358,1581016545153078079,1581016544727545827,0.425532252,2
359,1581016545162195920,1581016544761571330,0.40062459,2
360,1581016545265430927,1581016544829301454,0.436129473,2
361,1581016545270823001,1581016544863239644,0.407583357,2
362,1581016545378361940,1581016544931244781,0.447117159,2
363,1581016545379647016,1581016544965089399,0.414557617,2
364,1581016545488821983,1581016545100615016,0.388206967,2
365,1581016545492367029,1581016545066706159,0.42566087,2
366,1581016545598033905,1581016545168517525,0.42951638,2
367,1581016545608320951,1581016545202374550,0.405946401,2
368,1581016545706401109,1581016545270451074,0.435950035,2
369,1581016545721966028,1581016545304304137,0.417661891,2
370,1581016545814388990,1581016545372128036,0.442260954,2
371,1581016545834531068,1581016545406060504,0.428470564,2
372,1581016545922488927,1581016545474090567,0.44839836,2
373,1581016545947829008,1581016545508107385,0.439721623,2
374,1581016546030391931,1581016545610196412,0.420195519,2
375,1581016546060903072,1581016545644166213,0.416736859,2
376,1581016546138436079,1581016545712237570,0.426198509,2
377,1581016546175084114,1581016545746132224,0.42895189,2
378,1581016546246990919,1581016545814026474,0.432964445,2
379,1581016546287548065,1581016545847946683,0.439601382,2
380,1581016546355192899,1581016545915865618,0.439327281,2
381,1581016546399599075,1581016545950565070,0.449034005,2
382,1581016546464236974,1581016546018344175,0.445892799,2
383,1581016546513926982,1581016546086039966,0.427887016,2
384,1581016546573587894,1581016546153800849,0.419787045,2
385,1581016546627505064,1581016546187684984,0.43982008,2
386,1581016546682375907,1581016546255531458,0.426844449,2
387,1581016546742012977,1581016546289517091,0.452495886,2
388,1581016546790970087,1581016546357665243,0.433304844,2
389,1581016546853991985,1581016546425973318,0.428018667,2
390,1581016546899874925,1581016546459876417,0.439998508,2
391,1581016546966027975,1581016546527668058,0.438359917,2
392,1581016547007853984,1581016546561987981,0.445866003,2
393,1581016547079541921,1581016546629982970,0.449558951,2
394,1581016547116772890,1581016546697906701,0.418866189,2
395,1581016547192276000,1581016546765751655,0.426524345,2
396,1581016547226246118,1581016546799657717,0.426588401,2
397,1581016547303967952,1581016546867816720,0.436151232,2
398,1581016547335927009,1581016546901832965,0.434094044,2
399,1581016547417478084,1581016546970454311,0.447023773,2
400,1581016547444585084,1581016547004317984,0.4402671,2
401,1581016547529316902,1581016547105943132,0.42337377,2
402,1581016547552772045,1581016547139886118,0.412885927,2
403,1581016547642266988,1581016547208093473,0.434173515,2
404,1581016547661323070,1581016547242036793,0.419286277,2
405,1581016547755522012,1581016547309954561,0.445567451,2
406,1581016547769656896,1581016547343835715,0.425821181,2
407,1581016547867664098,1581016547445467048,0.42219705,2
408,1581016547878129005,1581016547479376480,0.398752525,2
409,1581016547979805946,1581016547547120937,0.432685009,2
410,1581016547986787080,1581016547581021331,0.405765749,2
411,1581016548091629981,1581016547648845027,0.442784954,2
412,1581016548095909118,1581016547682694793,0.413214325,2
413,1581016548203521966,1581016547784400384,0.419121582,2
414,1581016548205313920,1581016547818335834,0.386978086,2
415,1581016548314778089,1581016547920152441,0.394625648,2
416,1581016548317306041,1581016547886157734,0.431148307,2
417,1581016548424132108,1581016547988355814,0.435776294,2
418,1581016548428860902,1581016548022240820,0.406620082,2
419,1581016548532857894,1581016548090008092,0.442849802,2
420,1581016548541439056,1581016548123913431,0.417525625,2
421,1581016548641156911,1581016548225745223,0.415411688,2
422,1581016548653656005,1581016548259801577,0.393854428,2
423,1581016548749373912,1581016548327612718,0.421761194,2
424,1581016548764228105,1581016548361552019,0.402676086,2
425,1581016548857769012,1581016548429734930,0.428034082,2
426,1581016548874780893,1581016548463623602,0.411157291,2
427,1581016548966319084,1581016548531486853,0.434832231,2
428,1581016548987565040,1581016548565368378,0.422196662,2
429,1581016549074652910,1581016548633005207,0.441647703,2
430,1581016549101686954,1581016548666916602,0.434770352,2
431,1581016549182589054,1581016548768755486,0.413833568,2
432,1581016549213124990,1581016548802786619,0.410338371,2
433,1581016549290920972,1581016548870490558,0.420430414,2
434,1581016549323693990,1581016548904373805,0.419320185,2
435,1581016549400542020,1581016548972348164,0.428193856,2
436,1581016549437339067,1581016549006226726,0.431112341,2
437,1581016549509790897,1581016549073975498,0.435815399,2
438,1581016549551089048,1581016549107910873,0.443178175,2
439,1581016549619453907,1581016549175786772,0.443667135,2
440,1581016549665143013,1581016549243513562,0.421629451,2
441,1581016549729094028,1581016549311306092,0.417787936,2
442,1581016549778179883,1581016549345191839,0.432988044,2
443,1581016549840063095,1581016549412852742,0.427210353,2
444,1581016549891597986,1581016549446793340,0.444804646,2
445,1581016549951065063,1581016549514795865,0.436269198,2
446,1581016550004508018,1581016549582494212,0.422013806,2
447,1581016550061980009,1581016549616366385,0.445613624,2
448,1581016550118207931,1581016549684212840,0.433995091,2
449,1581016550171766996,1581016549752032888,0.419734108,2
450,1581016550235933065,1581016549785925931,0.450007134,2
451,1581016550288739919,1581016549853806366,0.434933553,2
452,1581016550348138093,1581016549921705376,0.426432717,2
453,1581016550403143882,1581016549955573456,0.447570426,2
454,1581016550458141088,1581016550023402448,0.43473864,2
455,1581016550517621040,1581016550091208182,0.426412858,2
456,1581016550566975116,1581016550125153298,0.441821818,2
457,1581016550631613016,1581016550193088121,0.438524895,2
458,1581016550675998926,1581016550260785764,0.415213162,2
459,1581016550744069099,1581016550294652715,0.449416384,2
460,1581016550789369106,1581016550362446430,0.426922676,2
461,1581016550854191064,1581016550430320236,0.423870828,2
462,1581016550901348114,1581016550464198076,0.437150038,2
463,1581016550964309930,1581016550532143603,0.432166327,2
464,1581016551012974977,1581016550565972591,0.447002386,2
465,1581016551074868917,1581016550633764140,0.441104777,2
466,1581016551124278068,1581016550701488764,0.422789304,2
467,1581016551185532093,1581016550735397584,0.450134509,2
468,1581016551235503911,1581016550803373481,0.43213043,2
469,1581016551296793937,1581016550871505559,0.425288378,2
470,1581016551346707105,1581016550905429805,0.4412773,2
471,1581016551407035112,1581016550973242650,0.433792462,2
472,1581016551458889961,1581016551007127526,0.451762435,2
473,1581016551517349958,1581016551074989055,0.442360903,2
474,1581016551569544076,1581016551142832584,0.426711492,2
475,1581016551627832889,1581016551210639817,0.417193072,2
476,1581016551680913925,1581016551244683412,0.436230513,2
477,1581016551738187074,1581016551312646791,0.425540283,2
478,1581016551791234016,1581016551346635961,0.444598055,2
479,1581016551849184036,1581016551414478416,0.43470562,2
480,1581016551899936914,1581016551482238539,0.417698375,2
481,1581016551959625005,1581016551516134212,0.443490793,2
482,1581016552009155035,1581016551583923297,0.425231738,2
483,1581016552070075988,1581016551652301464,0.417774524,2
484,1581016552119045019,1581016551686617868,0.432427151,2
485,1581016552180254936,1581016551754508285,0.425746651,2
486,1581016552227402925,1581016551788366384,0.439036541,2
487,1581016552290695905,1581016551856306430,0.434389475,2
488,1581016552335844039,1581016551890139326,0.445704713,2
489,1581016552400407075,1581016551958301607,0.442105468,2
490,1581016552444180011,1581016552026229838,0.417950173,2
491,1581016552510061025,1581016552060108381,0.449952644,2
492,1581016552554560899,1581016552128027372,0.426533527,2
493,1581016552619091033,1581016552195929177,0.423161856,2
494,1581016552664844036,1581016552229855257,0.434988779,2
495,1581016552728250026,1581016552299100683,0.429149343,2
496,1581016552774312973,1581016552332981281,0.441331692,2
497,1581016552837107896,1581016552400826995,0.436280901,2
498,1581016552883208036,1581016552434663076,0.44854496,2
499,1581016552946118116,1581016552502669121,0.443448995,2
500,1581016552992896080,1581016552570580315,0.422315765,2
501,1581016553055030107,1581016552638481898,0.416548209,2
502,1581016553102493047,1581016552672393422,0.430099625,2
503,1581016553167290925,1581016552740156027,0.427134898,2
504,1581016553211622953,1581016552774115902,0.437507051,2
505,1581016553278970956,1581016552842163926,0.43680703,2
506,1581016553320837974,1581016552876116487,0.444721487,2
507,1581016553386912107,1581016552943973923,0.442938184,2
508,1581016553429760932,1581016553011921709,0.417839223,2
509,1581016553495452880,1581016553079669851,0.415783029,2
510,1581016553540585041,1581016553113725650,0.426859391,2
511,1581016553604221105,1581016553181689472,0.422531633,2
512,1581016553651242017,1581016553215727253,0.435514764,2
513,1581016553713237047,1581016553283645947,0.4295911,2
514,1581016553760217905,1581016553317599174,0.442618731,2
515,1581016553822458028,1581016553385444962,0.437013066,2
516,1581016553870294094,1581016553453252733,0.417041361,2
517,1581016553931421041,1581016553487118924,0.444302117,2
518,1581016553981113910,1581016553555033340,0.42608057,2
519,1581016554040757894,1581016553623103420,0.417654474,2
520,1581016554092540979,1581016553657026944,0.435514035,2
